id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:41:00.000Z,2509.309092704495,23816365680.73902,-29.2281,0.38169508,-0.71086804,37.93704558,59.48990507,34.63527682,-7.57164556,302948229929.3434,9.0604,302948229929.34,,2025-05-12T06:41:00.000Z,,,,,,2025-05-12 13:43:30.076386
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:41:00.000Z,1.0000672309748744,85495266128.95535,-13.0036,0.02753132,0.0064377,0.009351,0.04859848,0.01775156,-0.0205214,149988186586.92957,4.4858,153518662568.55,,2025-05-12T06:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:43:30.076386
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:42:00.000Z,2.3998203395769067,3943031135.130645,-19.9167,0.58619396,0.40196275,10.21312362,17.40466278,7.84316036,-4.29546789,140510572495.7052,4.1998,239982033957.69,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889048.27,140889048.27,False,,5,,,,2025-05-12T06:42:00.000Z,657.2538460360751,1743785971.1403701,-17.5716,0.47219843,-0.69624236,11.08536957,11.89761526,13.59058906,2.87288328,92599868839.81973,2.7677,92599868839.82,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321317.85660076,600503031.2584249,True,,6,,,,2025-05-12T06:41:00.000Z,175.52444328561924,3541009040.828979,-25.5016,0.63989586,0.2139669,19.47715628,42.37275064,41.81302873,-14.34081493,91153585203.13396,2.7262,105402960252.96,,2025-05-12T06:41:00.000Z,,,,,,2025-05-12 13:43:30.076386
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756491269.12663,60756491269.12663,False,,7,,,,2025-05-12T06:41:00.000Z,0.9999452193785575,8618544385.764221,-23.0777,0.03471422,0.01166083,0.00826964,-0.00171714,0.01594016,-0.01686918,60753162990.778244,1.817,60753162990.78,,2025-05-12T06:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:43:30.076386
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228496383.70526,149228496383.70526,True,,8,,,,2025-05-12T06:42:00.000Z,0.24101278352416772,3039870231.121732,-25.1174,0.9785651,2.15847777,38.9319849,47.23111059,43.94827267,-9.8787588,35965975294.563,1.075,35965975294.56,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T06:42:00.000Z,0.8159477656635389,1064518138.7798805,-29.7023,0.70557458,1.18808065,18.50023997,29.12231874,13.40918461,2.91032525,28813523222.165993,0.8612,36717649454.86,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910170212.6761,True,,10,,,,2025-05-12T06:42:00.000Z,0.2641037052582478,924624185.34964,-5.0485,0.06152308,-0.29750057,5.88470027,7.13133928,18.23489004,7.5922314,25066124298.38265,0.7492,25066127619.86,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13961329915.076946,,2025-05-12T06:42:00.000Z,4.182133697558078,1678210115.1333275,-30.4375,1.91921293,4.56207304,23.0894939,91.06706192,87.04268656,19.05076339,13961329915.076946,0.4173,41821336975.58,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T06:42:00.000Z,17.17561620202212,561614866.0740359,-15.3444,0.79466904,2.11679519,21.71599788,35.22236043,30.97242611,-12.61563889,11286096898.85714,0.3373,17175616202.02,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 13:43:30.076386
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355952.809993,455025452.809993,False,,13,,,,2025-05-12T06:42:00.000Z,25.30381132490736,401029432.33859086,-41.5759,1.33269608,1.15508592,26.08115662,31.74644791,35.17385724,-4.76965021,10586000096.555912,0.3164,18111170541.62,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7075058700.130317,100000000000.0,False,,14,7074633802.896767,9816295982.043505,,2025-05-12T06:42:00.000Z,1.3875341474245835,1334513031.8848753,172.7054,9.20800433,46.61485115,135.15512612,105.98626311,-18.63320437,-18.36035576,9816885541.464201,0.2935,138753414742.46,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:43:30.076386
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249915354214.4,589504312865999.6,False,,15,589552695333683.0,9726005119.717026,,2025-05-12T06:42:00.000Z,1.649726173198508e-05,509802196.8019133,-22.6788,0.8465146,1.64305774,27.61757975,34.28883663,36.35672442,1.26815369,9721010079.148527,0.2906,9726005119.72,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 13:43:30.076386
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863643.0,19863643.0,False,,1,,,,2025-05-12T06:43:00.000Z,104342.48982818364,46671714197.470726,5.0966,0.37671614,0.62597358,10.14321502,24.76861356,25.67198527,6.10693111,2072621967678.1711,61.9491,2191192286391.86,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:42:00.000Z,2508.5149625356785,24148655212.02279,-29.6968,0.34884653,-0.6246891,37.81992848,59.49888982,34.52564948,-7.58583731,302852354801.93243,9.052,302852354801.93,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:44:30.716249
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:42:00.000Z,1.000062993749702,85513316984.29674,-13.0313,0.00922261,0.01087416,0.00763147,0.05237782,0.02249235,-0.00869152,149987551095.93448,4.483,153518012119.14,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:44:30.716249
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:43:00.000Z,2.400138807697544,3928910778.12538,-20.4292,0.49124438,0.67975979,10.23662516,17.40889198,7.84836876,-4.2905635,140529218949.03107,4.2003,240013880769.75,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889048.27,140889048.27,False,,5,,,,2025-05-12T06:43:00.000Z,657.2586728641016,1743019935.1655006,-17.6172,0.45457877,-0.51901536,11.09153257,11.89022279,13.58256197,2.86489863,92600548887.02657,2.7678,92600548887.03,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321317.85660076,600503031.2584249,True,,6,,,,2025-05-12T06:42:00.000Z,175.4902679002063,3537304350.5922184,-25.6372,0.58807962,0.23628417,19.50183318,42.37149205,41.63515273,-14.31918526,91135837196.94305,2.724,105382437830.43,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:44:30.716249
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756491269.12663,60756491269.12663,False,,7,,,,2025-05-12T06:42:00.000Z,0.9999923568609502,8932914544.001038,-19.5383,0.02256917,0.01413157,0.00583977,0.00714592,0.01875776,0.00279277,60756026898.81569,1.816,60756026898.82,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:44:30.716249
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228496383.70526,149228496383.70526,True,,8,,,,2025-05-12T06:43:00.000Z,0.24086278928520657,3027943140.905177,-25.5334,0.71116125,2.65089403,38.85562484,47.08171654,43.83844523,-9.95493543,35943591879.81661,1.0743,35943591879.82,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T06:43:00.000Z,0.8166285198186396,1060821382.0049419,-30.1192,0.70832074,1.6052465,18.60654175,29.20218864,13.50748167,2.96869811,28837562660.08348,0.8619,36748283391.84,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910170212.6761,True,,10,,,,2025-05-12T06:42:00.000Z,0.2641037052582478,924624185.34964,-5.0485,0.06152308,-0.29750057,5.88470027,7.13133928,18.23489004,7.5922314,25066124298.38265,0.7492,25066127619.86,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:44:30.716249
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13942717552.81744,,2025-05-12T06:43:00.000Z,4.176558341351319,1678849320.8491294,-30.4036,1.68598779,4.61467002,22.92750445,90.80512362,86.77779987,18.87599526,13942717552.81744,0.4167,41765583413.51,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T06:42:00.000Z,17.17561620202212,561614866.0740359,-15.3444,0.79466904,2.11679519,21.71599788,35.22236043,30.97242611,-12.61563889,11286096898.85714,0.3373,17175616202.02,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 13:44:30.716249
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355952.809993,455025452.809993,False,,13,,,,2025-05-12T06:43:00.000Z,25.313545285939018,399870491.17856616,-41.8224,1.22818592,1.47348708,26.13131428,31.79522994,35.24184751,-4.73646433,10590072357.097925,0.3165,18118137611.76,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7075058700.130317,100000000000.0,False,,14,7074633802.896767,9831111011.666016,,2025-05-12T06:43:00.000Z,1.3896282529338249,1336622377.1669796,172.6719,8.71287129,47.34339505,135.51530284,106.717845,-18.52636023,-18.23714292,9831701460.86635,0.2938,138962825293.38,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:30.716249
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249915354214.4,589504312865999.6,False,,15,589552695333683.0,9723594672.885801,,2025-05-12T06:43:00.000Z,1.649317312913362e-05,509249435.9485821,-22.7104,0.64973978,1.93468982,27.58855286,34.24684983,36.30316528,1.23686115,9718600870.264389,0.2905,9723594672.89,,2025-05-12T06:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 13:44:30.716249
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863643.0,19863643.0,False,,1,,,,2025-05-12T06:43:00.000Z,104342.48982818364,46671714197.470726,5.0966,0.37671614,0.62597358,10.14321502,24.76861356,25.67198527,6.10693111,2072621967678.1711,61.9491,2191192286391.86,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:42:00.000Z,2508.5149625356785,24148655212.02279,-29.6968,0.34884653,-0.6246891,37.81992848,59.49888982,34.52564948,-7.58583731,302852354801.93243,9.052,302852354801.93,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:44:56.323105
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:42:00.000Z,1.000062993749702,85513316984.29674,-13.0313,0.00922261,0.01087416,0.00763147,0.05237782,0.02249235,-0.00869152,149987551095.93448,4.483,153518012119.14,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:44:56.323105
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:43:00.000Z,2.400138807697544,3928910778.12538,-20.4292,0.49124438,0.67975979,10.23662516,17.40889198,7.84836876,-4.2905635,140529218949.03107,4.2003,240013880769.75,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889048.27,140889048.27,False,,5,,,,2025-05-12T06:43:00.000Z,657.2586728641016,1743019935.1655006,-17.6172,0.45457877,-0.51901536,11.09153257,11.89022279,13.58256197,2.86489863,92600548887.02657,2.7678,92600548887.03,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321317.85660076,600503031.2584249,True,,6,,,,2025-05-12T06:42:00.000Z,175.4902679002063,3537304350.5922184,-25.6372,0.58807962,0.23628417,19.50183318,42.37149205,41.63515273,-14.31918526,91135837196.94305,2.724,105382437830.43,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:44:56.323105
